image,labels
c3eac5fdc8343a11.jpg,healthy
c3ef2b93558520b9.jpg,scab
c3f2363f645652e0.jpg,complex
c3f8672138f3b861.jpg,scab
c3f9ce981c1c133d.jpg,powdery_mildew
c3fc7b08985eb511.jpg,powdery_mildew
c3fd3ed2c0f18720.jpg,healthy
c3fde051d1411eae.jpg,scab
c3feb3bd80906c0e.jpg,scab
c3ffeb8d42c80594.jpg,frog_eye_leaf_spot
c4032937b437b537.jpg,frog_eye_leaf_spot
c40a6334177eafc3.jpg,frog_eye_leaf_spot
c40d651be6b19f45.jpg,frog_eye_leaf_spot
c40ff130b7e9d885.jpg,scab
c4126f9b187c5e8b.jpg,powdery_mildew
c4163a4b696b963b.jpg,healthy
c41eb23fe3711370.jpg,scab
c420c4e25f6f3d87.jpg,complex
c420e7723cb359d5.jpg,frog_eye_leaf_spot
c4210dde792d53b5.jpg,scab
c4212c57fe4273ec.jpg,scab
c4254e93960fda9e.jpg,frog_eye_leaf_spot
c42fdc165d328df0.jpg,scab
c430b934de49ff21.jpg,scab
c4310f623b1cbcaf.jpg,healthy
c433bed1642d9de0.jpg,complex
c435d021fec47fc4.jpg,frog_eye_leaf_spot
c439cab682df990d.jpg,scab
c43c6851c354bfd6.jpg,rust
c43ea5db94a26c6a.jpg,scab
c43f87309fe77802.jpg,frog_eye_leaf_spot
c43f9887255e7558.jpg,complex
c443f090f7c0afda.jpg,complex
c444fec780ef181f.jpg,rust
c446f7dd0348ce47.jpg,scab
c448b480afe6abeb.jpg,powdery_mildew
c44bdb39929363ac.jpg,healthy
c44d7e3338199d71.jpg,powdery_mildew
c4507b2a790f959d.jpg,healthy
c4533ff20ae27da0.jpg,scab
c4634d87a57e343c.jpg,complex
c46a85b46b643acf.jpg,rust
c46ca393cbb9544e.jpg,scab
c4718641cf9b34dd.jpg,scab
c4742ec2efe359c0.jpg,frog_eye_leaf_spot complex
c474e3c29f5818db.jpg,frog_eye_leaf_spot
c476977a9a49489d.jpg,scab frog_eye_leaf_spot
c476c9ca6f302793.jpg,healthy
c47992ca2b13c56f.jpg,healthy
c47a6ed8a111175f.jpg,scab
c47adb62e2ca823b.jpg,scab frog_eye_leaf_spot
c47bc0a107973f5c.jpg,scab
c47f69b34aa95609.jpg,scab
c47fe6513e879212.jpg,scab
c47fee3be41ac003.jpg,scab
c482355ccded6d1c.jpg,scab
c4870a4d48f8f7b5.jpg,frog_eye_leaf_spot
c4870fc068dfc0fb.jpg,healthy
c48938c2956cfe3b.jpg,scab
c48a3ed0871fe89e.jpg,scab
c48d2edbf860939c.jpg,scab
c48d75e7c8263b89.jpg,powdery_mildew
c48ee9edc5b73018.jpg,powdery_mildew
c48f6bf81592af90.jpg,scab
c4903b8fe5383733.jpg,frog_eye_leaf_spot
c491bf9137de0307.jpg,complex
c493255adbb658c3.jpg,scab
c494d8c73614e6be.jpg,frog_eye_leaf_spot
c495623af9b49e70.jpg,powdery_mildew
c49612b137e2ef25.jpg,powdery_mildew
c49cc9c3d3051f73.jpg,healthy
c49ccecb0db79c30.jpg,complex
c49ef0625f1eaca8.jpg,frog_eye_leaf_spot
c4a13b9f9998cb70.jpg,frog_eye_leaf_spot
c4a29529587637b7.jpg,complex
c4a5c7847cc731ab.jpg,scab frog_eye_leaf_spot complex
c4a76c737e262f40.jpg,healthy
c4aaa98c6b8df315.jpg,scab
c4ab3f9dbe205512.jpg,healthy
c4b02738acfff0e0.jpg,healthy
c4b19c39f83835cd.jpg,healthy
c4b33c8070dee8db.jpg,scab
c4b3978a58cdd9c8.jpg,scab
c4b52593dc0f5a9a.jpg,scab
c4b685c56c79d235.jpg,complex
c4bacf90a979344b.jpg,healthy
c4bbb5536864f4d0.jpg,rust
c4bd277cd8838a2b.jpg,powdery_mildew
c4bf629ca7a8817a.jpg,healthy
c4c02b2c0a3bbf5f.jpg,scab
c4c11d3cfc3248f7.jpg,powdery_mildew
c4c168cbb5cdc66c.jpg,scab
c4c206aeb43bbad3.jpg,rust
c4c3b0781c2f3d1f.jpg,scab
c4c52e2057dbe4a7.jpg,powdery_mildew
c4c54fcb5b5705a4.jpg,scab frog_eye_leaf_spot
c4c62f9f70df01e0.jpg,frog_eye_leaf_spot
c4c64aee694496be.jpg,healthy
c4c6682fbf124da9.jpg,healthy
c4c6769687332f0b.jpg,frog_eye_leaf_spot
c4c70fbae1401d9f.jpg,powdery_mildew
c4c711f2b71e6c0d.jpg,complex
c4c73e64c71ed843.jpg,powdery_mildew
c4ca3b6fbae851a0.jpg,frog_eye_leaf_spot
c4cc2d17b17e9670.jpg,rust
c4cf8f8aec981c4b.jpg,scab
c4d0d0f9711f6137.jpg,scab
c4d1ba91d0fad03b.jpg,scab
c4d29e975a83ab43.jpg,rust
c4d2c8d1acded90d.jpg,scab
c4d4f81d4ee50fe0.jpg,scab
c4d60bf3969035e9.jpg,frog_eye_leaf_spot
c4d708f14db53d8a.jpg,frog_eye_leaf_spot
c4d76968d8f09539.jpg,rust
c4dad3b3b4852867.jpg,complex
c4dbc6c5aa6985d8.jpg,rust
c4dbfe984308a7e4.jpg,scab
c4dccdcdee6a1211.jpg,scab
c4e06c6d0be393b6.jpg,healthy
c4e1376523b66971.jpg,rust complex
c4e51ee01d484dfb.jpg,healthy
c4e5de3f9fe10011.jpg,frog_eye_leaf_spot
c4e63c0ef61b9b81.jpg,healthy
c4e70696d2d8b4f1.jpg,scab
c4e8374fe19989a9.jpg,rust
c4e8843569247fcf.jpg,rust
c4e97291cf71a2ac.jpg,powdery_mildew
c4ea4ccfa3d1113b.jpg,healthy
c4ed06b4bbd92a52.jpg,scab frog_eye_leaf_spot
c4ed49de07752d28.jpg,scab
c4edbd2ed0c8b03c.jpg,scab
c4ef976cb1ca304a.jpg,frog_eye_leaf_spot
c4f039dcad250bf4.jpg,frog_eye_leaf_spot
c4f07698c2be3c2e.jpg,scab
c4f0c8c14fb916cf.jpg,scab
c4f46ee06dc6c29c.jpg,powdery_mildew
c4f61f82bc397099.jpg,scab frog_eye_leaf_spot
c4f73e8030b9fc98.jpg,scab
c4f860fd99337161.jpg,healthy
c4f8dc6ad40fca07.jpg,rust
c4fc3e323d47f003.jpg,frog_eye_leaf_spot
c4fd7228b6d1f141.jpg,scab
c50aeff62a25ab84.jpg,powdery_mildew
c50e9333695d3d64.jpg,complex
c512bce3d458bf50.jpg,scab
c5143eb3279b7268.jpg,powdery_mildew
c514966632dbc6c7.jpg,powdery_mildew
c514eb16de5ab609.jpg,scab
c5153f91786e7132.jpg,healthy
c5159e782951d27b.jpg,healthy
c5168aca6f73a945.jpg,scab
c5171f7a7ad05158.jpg,complex
c5181a6327e7d83d.jpg,complex
c51861bae887776a.jpg,scab frog_eye_leaf_spot
c51a2d2e209b6f9e.jpg,scab
c51a77312e5634b6.jpg,complex
c51b70f7a3c00e3d.jpg,rust
c51ecb25ccfa04d9.jpg,scab
c51f3ab1d88e2c65.jpg,scab
c5216567f3231f07.jpg,scab
c521af133986bfc8.jpg,frog_eye_leaf_spot
c52225cec6ec46b7.jpg,complex
c52657ecc646e2f0.jpg,healthy
c52725b3f27817c8.jpg,rust
c5283b96c01b7ae7.jpg,rust
c52849de7fe51581.jpg,scab
c52c1a7265f13d8e.jpg,healthy
c52d4456a52a7b73.jpg,rust
c530324bafc7729a.jpg,complex
c5319a4f47e2f0c6.jpg,scab
c53252d80af82ff5.jpg,rust
c5339e87235c6ac5.jpg,rust
c53532c8cc5ed0ee.jpg,rust
c536ddcc38c126d5.jpg,healthy
c537c2cd2d92b549.jpg,healthy
c538c6d3943fd294.jpg,scab
c53b70395fb1b130.jpg,scab
c53b9e87215c6ac5.jpg,rust
c53bc227799e34d0.jpg,frog_eye_leaf_spot
c53c6034c0fb87d7.jpg,frog_eye_leaf_spot
c53c9f62380fe0cd.jpg,healthy
c53f60b9b8609f8c.jpg,healthy
c542c4667ff88d34.jpg,healthy
c5433ed6deda404a.jpg,scab
c54a8b7cd5754760.jpg,rust complex
c54b27b8da41ba8b.jpg,frog_eye_leaf_spot
c54b2fb53ed6300a.jpg,scab
c5544dc89b387de1.jpg,complex
c5597e86a547b4a2.jpg,frog_eye_leaf_spot
c55bdc8b29255635.jpg,complex
c5600c7f3d5b9a94.jpg,complex
c5607681fa072d9f.jpg,frog_eye_leaf_spot
c56170c02bdf57b1.jpg,scab
c5625237abe8dc58.jpg,frog_eye_leaf_spot
c56316977a3d7508.jpg,rust
c5642ecaef1059cd.jpg,frog_eye_leaf_spot complex
c5689187c8bf31cd.jpg,rust
c5691ba1c2975b3a.jpg,healthy
c56943d8a983fa96.jpg,complex
c56a369b0bd0e0f5.jpg,powdery_mildew
c56b342dd22b117b.jpg,frog_eye_leaf_spot
c56b9c9a9a585a53.jpg,scab frog_eye_leaf_spot complex
c56d38cdc7994706.jpg,scab
c572f28f73c58541.jpg,healthy
c57af7b0d8853134.jpg,rust
c58039da54edd6a5.jpg,healthy
c5805a8b4574bbaf.jpg,frog_eye_leaf_spot
c5816bdaa2765cd1.jpg,healthy
c5826a733cd27876.jpg,complex
c585aa9a4561773d.jpg,frog_eye_leaf_spot
c5861f35c0dce725.jpg,healthy
c58717e8256d2a76.jpg,rust
c5871e8c3deaa0b5.jpg,healthy
c5899c363a9e9b91.jpg,scab
c58a349d5794d2da.jpg,scab
c58ac35b3aaac2b6.jpg,powdery_mildew
c58c8bc03ec362fd.jpg,healthy
c58e6ecc4474db83.jpg,rust complex
c58ea38f303c9976.jpg,frog_eye_leaf_spot
c59531c2d55a2fd4.jpg,scab
c595cf8172676562.jpg,rust
c595de0ab038abd3.jpg,scab
c59634d79725d183.jpg,complex
c597f0badaa1c245.jpg,scab
c59827c87746fc83.jpg,frog_eye_leaf_spot
c598e7b4da156a85.jpg,scab
c59a6a9742cd266d.jpg,healthy
c59b16a921abd25e.jpg,scab
c59b650df607e518.jpg,healthy
c59bfac9182682de.jpg,healthy
c59c22caba4e59f4.jpg,frog_eye_leaf_spot
c59c9fce90e26c2c.jpg,scab frog_eye_leaf_spot complex
c59f1f3eb8752030.jpg,frog_eye_leaf_spot
c5a1309e4bb8bf19.jpg,complex
c5a137f13683cb46.jpg,frog_eye_leaf_spot
c5a21f933632f2f0.jpg,scab
c5a2da4d9b2d51a5.jpg,healthy
c5a3c8525c5d9d71.jpg,healthy
c5a42fd52c4b33a9.jpg,frog_eye_leaf_spot
c5a485d4bdc47b45.jpg,scab frog_eye_leaf_spot
c5a4af9d2849dd0b.jpg,healthy
c5a4c770c177f819.jpg,frog_eye_leaf_spot
c5a54ac4ea9f1655.jpg,frog_eye_leaf_spot
c5a588f9a7b4e50a.jpg,rust complex
c5a5a5e1a083fad3.jpg,frog_eye_leaf_spot
c5a69eb06a256e8e.jpg,frog_eye_leaf_spot
c5a72da881d32bda.jpg,frog_eye_leaf_spot
c5aa6c277a8fa065.jpg,frog_eye_leaf_spot
c5ab69313ed81c1e.jpg,frog_eye_leaf_spot
c5abe4a9985af851.jpg,scab
c5add4eaf8465286.jpg,healthy
c5adeac0e4ee30c9.jpg,frog_eye_leaf_spot
c5aff2e545d0a129.jpg,complex
c5b03a4f4e813dcd.jpg,healthy
c5b097983f1f270c.jpg,complex
c5b19a98c875adb8.jpg,scab frog_eye_leaf_spot
c5b244902fcf3f8c.jpg,frog_eye_leaf_spot
c5b420ff00b9fc2d.jpg,scab
c5b434bf5e482ca5.jpg,frog_eye_leaf_spot
c5b4359dcc688967.jpg,rust frog_eye_leaf_spot
c5b536160e6f20ed.jpg,frog_eye_leaf_spot
c5b53783e209b68e.jpg,rust
c5b597c547768906.jpg,frog_eye_leaf_spot
c5b63ad0d06a0f75.jpg,frog_eye_leaf_spot
c5b6e2d70e213f24.jpg,scab
c5b72c2a24924df7.jpg,complex
c5b796e26b3034a5.jpg,scab frog_eye_leaf_spot
c5b836e660fa30bc.jpg,complex
c5b861cb93d64f0a.jpg,scab
c5ba7ada2f859241.jpg,frog_eye_leaf_spot
c5bb6f00c4461ee7.jpg,powdery_mildew
c5bbe5b687158550.jpg,rust
c5bc36714749c8cd.jpg,scab frog_eye_leaf_spot
c5bd1a40da5ede50.jpg,scab
c5bd454a1372da72.jpg,frog_eye_leaf_spot
c5bd75916890af98.jpg,scab
c5bdf631d514a982.jpg,scab
c5c012c6dbedd0ec.jpg,frog_eye_leaf_spot
c5c074b96e653e2c.jpg,scab
c5c0c58f8f5b4d29.jpg,healthy
c5c162b2d3759713.jpg,scab
c5c16fba1953c1a6.jpg,powdery_mildew
c5c22d887c3dd0ed.jpg,rust
c5c29587a48e0f7e.jpg,healthy
c5c32ff68c3cc8d0.jpg,complex
c5c39a8d6f723432.jpg,complex
c5c3b4e1d8c6eb50.jpg,scab
c5c606c3cfe3e2e0.jpg,scab
c5c67a169719696c.jpg,frog_eye_leaf_spot
c5c71a12caeafa61.jpg,scab
c5c7c77539383831.jpg,scab
c5c8c8e9390eb736.jpg,powdery_mildew
c5ccdee54263661a.jpg,complex
c5cce03f03303ff1.jpg,scab
c5ce0dc3f197321a.jpg,complex
c5cfa16193c3993c.jpg,healthy
c5d171c182aaed3b.jpg,complex
c5d23aca4fcf5700.jpg,healthy
c5d4949195b7724e.jpg,scab
c5d4e3a29cc24ee3.jpg,powdery_mildew
c5d61ce9786a01d7.jpg,powdery_mildew
c5d6399c60be03f8.jpg,scab
c5d73e82da2e2750.jpg,rust
c5d74a668d26d81b.jpg,frog_eye_leaf_spot
c5d8aa7a7d0435c6.jpg,powdery_mildew
c5d8c672369399e4.jpg,frog_eye_leaf_spot
c5d8d129e69686da.jpg,healthy
c5d8f407c33d9ce0.jpg,scab
c5db8f8b19c06167.jpg,complex
c5dd359660ef0299.jpg,complex
c5de54a96aa1255e.jpg,scab
c5df20c07bc15bc9.jpg,frog_eye_leaf_spot complex
c5df72cc6805694e.jpg,scab
c5e00b90f7dd8137.jpg,healthy
c5e02495af73b4d1.jpg,healthy
c5e14ec19a09ff89.jpg,scab
c5e1af4bc07439d4.jpg,rust
c5e23f973c3530b0.jpg,frog_eye_leaf_spot
c5e2cb21fd5232b1.jpg,frog_eye_leaf_spot
c5e324359ea1ec8d.jpg,healthy
c5e4c69d861d2733.jpg,rust
c5e4f43f273ca281.jpg,complex
c5e5444760d0ebf5.jpg,scab frog_eye_leaf_spot
c5e54ec7f45a81c2.jpg,scab
c5e571092139f1f3.jpg,scab
c5e5c8c21f433d0f.jpg,scab
c5e6708f660b47c5.jpg,powdery_mildew
c5e748b36e784b0a.jpg,scab
c5e78f8ce0d84743.jpg,healthy
c5e81ed58bad891c.jpg,scab
c5e853419f1f606e.jpg,healthy
c5e9e0f1d41b521e.jpg,scab
c5ec474e87945e58.jpg,healthy
c5ece5c48190dbdc.jpg,healthy
c5ee1fad282ce40d.jpg,frog_eye_leaf_spot
c5ee2fd0b58b7204.jpg,scab
c5ee6a66eca4425c.jpg,healthy
c5ef7ee4a0a6a144.jpg,healthy
c5f0ab41623dbf14.jpg,scab
c5f0c0c33a35f5e2.jpg,complex
c5f1309d55bc585c.jpg,frog_eye_leaf_spot
c5f224823dc77d54.jpg,frog_eye_leaf_spot
c5f224959c81cff2.jpg,frog_eye_leaf_spot
c5f2920bdb653564.jpg,frog_eye_leaf_spot
c5f2b5c295aad544.jpg,scab
c5f638071305fe8e.jpg,frog_eye_leaf_spot
c5f79caa2388b728.jpg,healthy
c5f93d81389530de.jpg,frog_eye_leaf_spot
c5f93d941a0f1e13.jpg,scab frog_eye_leaf_spot
c5fa035877a02b57.jpg,healthy
c5fa3e29f0f0e105.jpg,healthy
c5fb6393f1173012.jpg,frog_eye_leaf_spot
c5fb74a23fd31402.jpg,complex
c5fc06637ad88c95.jpg,scab
c5fc3e8592378d0a.jpg,powdery_mildew
c5fcd58eac84bcc0.jpg,scab
c5fd266a99322563.jpg,rust
c5fd3e99703ad110.jpg,healthy
c5fdc02a97b978c0.jpg,scab
c5fe230ed0a5c0f5.jpg,scab
c5ff2554f0a95245.jpg,scab
c6051ebf7db0c81a.jpg,scab
c6095651f4eb6d07.jpg,scab
c60c0fee1cc667f0.jpg,healthy
c615b815ab2339ee.jpg,scab
c61f323c1f2583f2.jpg,powdery_mildew
c61f3648264d978f.jpg,complex
c6211e96687bf662.jpg,healthy
c6296d963c1ea5b8.jpg,frog_eye_leaf_spot
c62f7af469264a52.jpg,scab
c6316360fd56332d.jpg,frog_eye_leaf_spot
c63a4f61afcb1382.jpg,powdery_mildew
c63b84979ce638ca.jpg,scab
c63c8dc47907e2f8.jpg,scab
c63f4035e51f7027.jpg,healthy
c641ff03ddb0c8c3.jpg,powdery_mildew
c64730bc11fc31de.jpg,healthy
c64c69f0bb8b146b.jpg,rust
c6526ad895a91e5e.jpg,powdery_mildew
c65a0fc4c80fd4eb.jpg,healthy
c662b58d47917a6a.jpg,powdery_mildew
c6692e2313d9f8c9.jpg,scab
c66c0f0ddc7f3141.jpg,healthy
c66ce7a4c03d3356.jpg,frog_eye_leaf_spot
c66cfeb8e3438d02.jpg,powdery_mildew
c66d1ecf703c8cd0.jpg,healthy
c66d3690067bf463.jpg,frog_eye_leaf_spot
c66f65631bf118b0.jpg,healthy
c6768ce5c0f09f19.jpg,rust
c6790670cee23d87.jpg,rust
c67a01efc3374b60.jpg,complex
c67c2c1e8362d766.jpg,scab
c6809fce794e6561.jpg,healthy
c681d4488bedf695.jpg,frog_eye_leaf_spot
c68512cfcb66915b.jpg,complex
c689807c959ef1b6.jpg,frog_eye_leaf_spot
c68c309fc6a29cfc.jpg,scab
c68d1c65b166cb72.jpg,frog_eye_leaf_spot
c68f208796959eda.jpg,scab
c68f549a0abc7db0.jpg,scab
c69394a0fe75aa54.jpg,scab
c6943070f79b18de.jpg,healthy
c698897c1ecd68b6.jpg,scab
c69ab316ac23743e.jpg,scab
c69ec6c7e213f421.jpg,healthy
c6a498373f96368a.jpg,rust
c6a517557a5a685a.jpg,rust
c6a634cbb08a6dcb.jpg,frog_eye_leaf_spot
c6a69190e5fc2576.jpg,frog_eye_leaf_spot
c6aed22d906bb523.jpg,frog_eye_leaf_spot
c6af7edb2f912001.jpg,frog_eye_leaf_spot
c6b214c2ac455f3f.jpg,healthy
c6b2668ce0e9f51a.jpg,scab
c6b460353d77c362.jpg,scab
c6b4b491f27e4349.jpg,complex
c6b50cf4bd087374.jpg,scab
c6b833780fe5c34a.jpg,complex
c6bc9352f4466627.jpg,healthy
c6bd871d4c54550f.jpg,scab
c6be6222e3f183e2.jpg,healthy
c6c30af8bbe84db0.jpg,complex
c6c3c7c11c8eb734.jpg,healthy
c6c3e0fc39b43926.jpg,powdery_mildew
c6c41e7f78692d11.jpg,healthy
c6c4c4961b3f13e3.jpg,healthy
c6c6b8303787e3a5.jpg,healthy
c6c7ead3888a99a5.jpg,scab
c6c870b22de53dcc.jpg,frog_eye_leaf_spot
c6c89228dab6e47e.jpg,powdery_mildew
c6cb3cc15f80d83e.jpg,frog_eye_leaf_spot
c6cb61811e30ff4d.jpg,frog_eye_leaf_spot
c6cd66a452a59b5a.jpg,healthy
c6d037f5c4c5650b.jpg,scab
c6d0873f7821676c.jpg,powdery_mildew
c6d343ab8119ab75.jpg,powdery_mildew
c6dc3b62b1b58296.jpg,scab
c6dcb9088d974f16.jpg,scab
c6dccbfe14476403.jpg,healthy
c6e05f0619de3333.jpg,powdery_mildew
c6e0b9379eb0d8c2.jpg,frog_eye_leaf_spot
c6e3778b1f4f2003.jpg,scab
c6e3f29803fc462d.jpg,powdery_mildew
c6e4efce38d81419.jpg,scab
c6e53fca10b1731c.jpg,scab frog_eye_leaf_spot
c6e63c8fc5198d1a.jpg,healthy
c6e87638846f552e.jpg,powdery_mildew
c6ef2e6c89dc9190.jpg,scab
c6f0b5d058be29d8.jpg,scab
c6f27280f29719d9.jpg,scab frog_eye_leaf_spot
c6f3b6fcc2393110.jpg,frog_eye_leaf_spot
c6f658e5390a21d7.jpg,frog_eye_leaf_spot
c6f791628f613a26.jpg,healthy
c6f83b8fc1607954.jpg,healthy
c6fb06d03f1a4dd0.jpg,scab
c70083f0cdddecd8.jpg,frog_eye_leaf_spot
c7023cb0f07ad3f1.jpg,scab
c70738301fc287fe.jpg,scab
c707995e62ccce70.jpg,rust
c70c722e370e3f38.jpg,scab
c7133086b13ecabe.jpg,healthy
c713d67b186f604c.jpg,frog_eye_leaf_spot
c7173c3e39703970.jpg,scab
c71ca0a933f80fdc.jpg,powdery_mildew
c723c79032ce37e4.jpg,healthy
c7259440e69d387f.jpg,scab
c7263f8fe09486aa.jpg,scab
c72767948bd31859.jpg,scab
c727708e652516ed.jpg,healthy
c72afdc6b04fa150.jpg,frog_eye_leaf_spot
c72e6615fed514c0.jpg,scab frog_eye_leaf_spot
c72f98e89b2e930c.jpg,frog_eye_leaf_spot
c733605f3ac572a2.jpg,complex
c7353ad8437c4953.jpg,rust
c73662f7024ef388.jpg,powdery_mildew
c7379d49d16511a6.jpg,healthy
c738629df8159c36.jpg,scab
c738d13e7146798c.jpg,rust
c738d13e73467988.jpg,rust
c73b2f80b62f90e2.jpg,healthy
c73c1f7070838b9b.jpg,frog_eye_leaf_spot
c73c37991ae35c05.jpg,scab
c73f27908e418ce7.jpg,healthy
c743de9e516b6070.jpg,frog_eye_leaf_spot
c7453b8f41351be2.jpg,powdery_mildew
c7464e22bcfe1692.jpg,healthy
c7473f1aed4242d4.jpg,complex
c7485f3c687df0a0.jpg,rust
c74c363ccd9f2514.jpg,rust
c74f99338cd8e039.jpg,scab
c75392de6cea2a21.jpg,complex
c7588750b57eb02e.jpg,scab
c75a25d0cbcde630.jpg,scab
c7616f317c793c20.jpg,healthy
c76328952d9e7d90.jpg,frog_eye_leaf_spot
c763dad259952135.jpg,scab
c7642e8769d6e84a.jpg,frog_eye_leaf_spot
c7669eb11b1a3b18.jpg,healthy
c768c37c784934f4.jpg,rust
c76a2525d688fab4.jpg,rust
c76a2f9e815a45e8.jpg,complex
c7703ddc214d0bce.jpg,healthy
c7705d0cb29e3bc8.jpg,powdery_mildew
c7750ed1c6c5b90a.jpg,frog_eye_leaf_spot
c7784e84b29bb98c.jpg,powdery_mildew
c77960e1c343c6b6.jpg,complex
c77e1c29824c39f3.jpg,powdery_mildew
c77ea3ca12d18bc8.jpg,scab
c77f8bc04a93b225.jpg,healthy
c7803afffa4093e0.jpg,scab
c780633f9d9d2970.jpg,rust
c7820991322fe5bf.jpg,scab
c783b3ca61cfc3c0.jpg,frog_eye_leaf_spot
c783c6c3ce15dc19.jpg,frog_eye_leaf_spot
c785869cf06f2d07.jpg,scab
c785c6dc14303abf.jpg,frog_eye_leaf_spot
c786729595c32db1.jpg,scab
c788966fa82589f6.jpg,healthy
c78903f11fe905f2.jpg,scab
c7892d78322c8cfd.jpg,complex
c78c65ae079fb026.jpg,frog_eye_leaf_spot
c78d747c60323e63.jpg,frog_eye_leaf_spot
c78e37e386c98989.jpg,healthy
c78f5c1928de08fc.jpg,frog_eye_leaf_spot
c7907e703d8de432.jpg,frog_eye_leaf_spot
c79230f2a207ff86.jpg,scab frog_eye_leaf_spot complex
c7934438adf060fd.jpg,scab
c793708cb0d2cbb5.jpg,powdery_mildew
c793b59c90e64e0e.jpg,frog_eye_leaf_spot
c797d09a486925be.jpg,healthy
c7986fe4a50a66c5.jpg,powdery_mildew
c79c0e037f0f383c.jpg,scab
c79e4a310ef194d5.jpg,complex
c7a0859bced8dc45.jpg,rust frog_eye_leaf_spot
c7a822cf790aaa5d.jpg,scab
c7a88059fc6d44ee.jpg,healthy
c7aab5d69b84c285.jpg,scab
c7ab520f6e5684a9.jpg,frog_eye_leaf_spot
c7ab7f6199e4001e.jpg,scab
c7b037f4000ffd07.jpg,frog_eye_leaf_spot
c7b06c715d56c534.jpg,rust
c7b2bcccb04b5ac4.jpg,frog_eye_leaf_spot
c7b2d28ac9667456.jpg,healthy
c7b440dc95656f92.jpg,rust
c7b478d648931597.jpg,scab
c7b76b8185e95862.jpg,frog_eye_leaf_spot
c7b79dc84d496498.jpg,healthy
c7b842e578ce446b.jpg,complex
c7bd27c41a52d8c6.jpg,healthy
c7bf8058ce81e995.jpg,rust
c7c0c6ceca9741b3.jpg,frog_eye_leaf_spot
c7c17c13e11f87b0.jpg,scab
c7c317972ee0a523.jpg,frog_eye_leaf_spot
c7c3683c3c4e9955.jpg,powdery_mildew
c7c3877e8c449f90.jpg,rust
c7c7272d70983a4e.jpg,healthy
c7c763814169f9b8.jpg,healthy
c7c7d058d9c38556.jpg,healthy
c7cb27d582c10d9e.jpg,scab
c7cb680fa57a9a21.jpg,scab frog_eye_leaf_spot
c7cfa39fc8081a59.jpg,frog_eye_leaf_spot
c7d07f6865147668.jpg,complex
c7d0d8d47d2634e4.jpg,frog_eye_leaf_spot complex
c7d138c3d83b15ca.jpg,healthy
c7d4ce184d793c31.jpg,scab
c7d5199a657b900b.jpg,healthy
c7d8838fc0e3ce83.jpg,scab
c7ddc6e0ab2b3920.jpg,frog_eye_leaf_spot
c7de1e243d453585.jpg,frog_eye_leaf_spot
c7e003797e7e3482.jpg,healthy
c7e003decc013f5e.jpg,healthy
c7e038a35750d13f.jpg,powdery_mildew
c7e1588ac970f48f.jpg,healthy
c7e31f2378cb6019.jpg,scab
c7e567c9cd053898.jpg,complex
c7e8d29d382268f3.jpg,complex
c7e8db472fa28c09.jpg,frog_eye_leaf_spot
c7eac4fae0d22133.jpg,powdery_mildew
c7ed08929d232cf3.jpg,scab
c7eec382c30baaa9.jpg,healthy
c7f00b736c8943b3.jpg,complex
c7f08cb75c656541.jpg,frog_eye_leaf_spot
c7f37a984e62832c.jpg,scab
c7f54082cf2d64ba.jpg,scab
c7f5c0eb0ca38587.jpg,scab
c7f643e53e182958.jpg,frog_eye_leaf_spot
c7f84f328a669d22.jpg,scab
c7f8dcc04bc44a2f.jpg,complex
c7f9872221cc964f.jpg,frog_eye_leaf_spot
c7fc392998a1a32b.jpg,frog_eye_leaf_spot
c7fc86c4a505936e.jpg,complex
c7fe63d825491331.jpg,scab
c8013cef01e0fb5f.jpg,scab
c802c8d7f2b79f90.jpg,powdery_mildew
c80ac0fe2f74bdb0.jpg,frog_eye_leaf_spot
c80b3df58cf0d127.jpg,healthy
c80e976c74706773.jpg,powdery_mildew
c815e221fae13fd1.jpg,scab
c8177d1a9729073d.jpg,scab
c81d61d69fe17360.jpg,scab
c81e7f7340f43722.jpg,frog_eye_leaf_spot
c81fc31ff98138c9.jpg,scab
c820349371fb6c9f.jpg,scab
c820739d1e667fa2.jpg,scab
c82125afbd61e3e8.jpg,scab
c82321c5cddd1d7c.jpg,scab
c8232d72e49307df.jpg,healthy
c82663f0561e4ef9.jpg,powdery_mildew
c8292fed96033657.jpg,scab
c82933c21f623f9b.jpg,scab
c8297ba99f098bcc.jpg,healthy
c82b3ca1b4d197bc.jpg,scab frog_eye_leaf_spot
c82c2fb319e996c3.jpg,healthy
c8359a30cef4275d.jpg,frog_eye_leaf_spot
c83674f435ba829e.jpg,scab frog_eye_leaf_spot
c836bd4ff47093c0.jpg,scab frog_eye_leaf_spot
c836cd2b907f09ec.jpg,scab
c83915e48b5c21ff.jpg,scab
c83969eb294d2637.jpg,powdery_mildew complex
c83b2dd123f827a9.jpg,frog_eye_leaf_spot
c83b6692da4b99e4.jpg,complex
c83d0eb3629d3965.jpg,rust
c847719847b74da6.jpg,powdery_mildew
c84bf573e0338327.jpg,scab
c8552bd83dae25c6.jpg,scab
c858cc884f6f3675.jpg,healthy
c85a6af89d217555.jpg,scab
c85f3e2036ef12ca.jpg,scab
c86071d71ec67c1e.jpg,frog_eye_leaf_spot
c8619db972479936.jpg,healthy
c8671fd4475c748a.jpg,scab
c870074767f6e871.jpg,rust
c87832c1c78f8ece.jpg,scab frog_eye_leaf_spot
